datetime,unix_timestamp,region,lat,lon,temp_c,humidity_pct,wind_speed_ms,wind_dir_deg,solar_rad_wm2,rain_last_24h_mm,vpd_kpa,co_ppm,co2_ppm,tvoc_ppb,h2_idx,ethanol_idx,hydrocarbon_idx,ignite_next_5min,risk_score_noisy
2024-06-17 18:20:00,1718634000,Lerik,38.80248,48.4698,24.33,82.0,4.35,271.7,0.0,6.93,1.14,0.268,428.0,29.9,8.06,1.86,2.3,0,-5.485
2024-06-17 18:25:00,1718634300,Lerik,38.82039,48.44721,22.78,47.6,0.87,339.7,0.0,0.11,1.78,0.313,434.3,5.0,0.5,0.36,2.51,0,-0.399
2024-06-17 18:30:00,1718634600,Lerik,38.71211,48.48022,21.26,70.3,2.74,31.4,0.0,0.6,1.28,0.368,408.9,24.1,2.36,0.1,9.81,0,-2.286
2024-06-17 18:35:00,1718634900,Shamakhi,40.62853,48.65553,27.76,42.4,4.7,304.9,0.0,1.03,2.04,0.139,453.0,6.9,6.65,2.32,0.34,1,2.124
2024-06-17 18:40:00,1718635200,Guba,40.92714,48.89505,30.07,34.7,5.31,58.1,0.0,0.28,2.26,0.229,433.7,127.7,7.59,8.35,11.6,1,2.283
2024-06-17 18:45:00,1718635500,Gabala,41.08202,47.79144,27.36,40.2,3.48,154.3,0.0,4.36,2.07,0.405,497.6,150.1,11.03,22.75,13.68,0,-0.656
2024-06-17 18:50:00,1718635800,Lerik,38.77977,48.3699,24.84,75.5,3.72,2.3,0.0,1.76,1.29,0.283,412.1,5.0,3.43,10.92,12.7,0,-2.295
2024-06-17 18:55:00,1718636100,Gabala,40.97076,47.76194,28.71,31.9,1.26,343.1,0.0,0.37,2.27,0.324,351.3,95.3,17.6,5.3,16.43,1,2.801
2024-06-17 19:00:00,1718636400,Gabala,40.94151,47.80396,28.43,42.7,7.35,346.8,0.0,2.38,2.05,0.438,379.9,129.8,5.48,1.33,1.07,0,-0.983
2024-06-17 19:05:00,1718636700,Lerik,38.7685,48.42129,22.69,32.4,2.44,344.7,0.0,3.62,2.08,0.443,430.4,37.3,18.21,8.23,2.06,0,-0.883
2024-06-17 19:10:00,1718637000,Guba,41.1137,48.89761,32.07,50.4,7.29,32.2,0.0,1.4,2.0,0.194,350.0,21.1,8.84,3.77,7.95,0,0.055
2024-06-17 19:15:00,1718637300,Lerik,38.84702,48.38882,32.95,48.9,2.94,111.4,0.0,0.47,2.06,0.29,423.2,94.3,28.82,3.72,6.98,0,-1.218
2024-06-17 19:20:00,1718637600,Gabala,40.90254,47.81034,33.79,47.9,5.67,143.7,0.0,3.52,2.11,0.03,446.6,26.3,0.5,3.97,0.75,0,-0.833
2024-06-17 19:25:00,1718637900,Lerik,38.87521,48.31138,24.09,42.3,2.09,352.3,0.0,6.64,1.93,0.433,419.4,22.0,8.5,28.0,3.98,0,-3.816
2024-06-17 19:30:00,1718638200,Gabala,41.03966,47.8591,27.81,44.8,5.47,283.0,0.0,5.35,1.99,0.315,350.0,58.6,23.06,17.77,5.82,0,-1.486
2024-06-17 19:35:00,1718638500,Gabala,40.96594,47.86896,32.37,34.7,1.03,233.0,0.0,0.51,2.33,0.724,404.9,24.0,5.43,28.83,6.61,1,1.075
2024-06-17 19:40:00,1718638800,Lerik,38.81533,48.35042,20.97,15.4,4.07,138.5,0.0,2.74,2.37,0.163,470.2,39.8,2.06,20.64,21.83,0,0.49
2024-06-17 19:45:00,1718639100,Shamakhi,40.59925,48.57333,38.84,33.3,3.57,350.8,0.0,1.81,2.55,0.03,392.7,95.8,12.04,3.02,8.14,1,2.266
2024-06-17 19:50:00,1718639400,Lerik,38.89863,48.47711,27.17,73.9,1.67,256.2,0.0,0.24,1.39,0.03,439.4,5.0,9.21,3.07,2.92,0,-2.171
2024-06-17 19:55:00,1718639700,Shamakhi,40.56019,48.65797,30.88,15.6,2.86,187.3,0.0,1.23,2.67,0.281,385.9,121.7,19.84,0.93,3.64,1,2.546
2024-06-17 20:00:00,1718640000,Gabala,40.9873,47.77578,29.13,30.3,1.7,185.9,0.0,0.1,2.32,0.412,401.0,19.9,17.16,6.83,2.7,1,2.916
2024-06-17 20:05:00,1718640300,Gabala,40.95859,47.84577,30.51,59.9,2.42,27.5,0.0,3.41,1.77,0.3,439.7,263.4,14.52,0.81,5.41,0,-1.229
2024-06-17 20:10:00,1718640600,Shamakhi,40.52835,48.67275,30.29,40.3,6.23,136.4,0.0,3.22,2.15,0.44,371.1,5.3,5.04,6.74,0.37,0,0.048
2024-06-17 20:15:00,1718640900,Gabala,41.08958,47.83918,32.14,35.1,3.73,49.6,0.0,2.1,2.31,0.408,512.5,48.2,0.5,1.84,0.1,1,1.038
2024-06-17 20:20:00,1718641200,Shamakhi,40.54092,48.58655,37.09,36.4,4.26,265.7,0.0,3.93,2.43,0.307,451.7,10.3,0.5,10.97,3.37,1,0.861
2024-06-17 20:25:00,1718641500,Shamakhi,40.61101,48.65464,30.95,22.6,6.19,315.6,0.0,0.48,2.53,0.256,383.1,11.5,7.63,0.36,4.9,1,2.269
2024-06-17 20:30:00,1718641800,Gabala,40.89296,47.89935,26.1,77.1,3.97,335.1,0.0,2.58,1.29,0.518,371.0,23.8,17.26,1.48,1.64,0,-3.961
2024-06-17 20:35:00,1718642100,Guba,40.98005,48.94677,25.58,58.3,3.33,351.8,0.0,0.38,1.65,0.097,480.6,119.4,2.14,7.49,13.39,0,-1.163
2024-06-17 20:40:00,1718642400,Shamakhi,40.6211,48.5869,27.37,57.6,4.23,77.4,0.0,0.1,1.72,0.586,554.1,246.0,13.45,9.64,0.84,0,-0.4
2024-06-17 20:45:00,1718642700,Lerik,38.75876,48.43314,17.33,56.4,1.32,185.0,0.0,1.66,1.44,0.357,395.0,29.5,4.36,4.94,19.59,0,-4.051
2024-06-17 20:50:00,1718643000,Lerik,38.82934,48.47474,22.27,35.9,6.07,264.7,0.0,8.99,2.0,0.051,350.0,29.0,8.98,2.08,5.09,0,-5.308
2024-06-17 20:55:00,1718643300,Gabala,40.96655,47.84751,24.16,47.6,1.74,232.2,0.0,3.69,1.82,0.292,408.5,55.4,17.63,17.56,1.67,0,-0.879
2024-06-17 21:00:00,1718643600,Guba,41.058,48.87983,33.08,63.8,6.21,359.8,0.0,2.35,1.77,0.485,481.3,39.4,0.5,11.86,8.77,0,-2.026
2024-06-17 21:05:00,1718643900,Gabala,41.04809,47.9115,26.18,59.5,1.5,91.6,0.0,2.31,1.65,0.392,379.4,17.4,7.15,3.72,7.78,0,-0.393
2024-06-17 21:10:00,1718644200,Guba,40.97066,49.00227,27.82,19.7,3.15,211.5,0.0,0.58,2.49,0.276,449.8,15.5,0.5,14.6,3.04,1,2.181
2024-06-17 21:15:00,1718644500,Shamakhi,40.60384,48.70575,29.49,35.2,5.96,97.5,0.0,0.05,2.23,0.548,355.9,152.7,8.45,1.89,7.77,1,1.977
2024-06-17 21:20:00,1718644800,Shamakhi,40.60917,48.58127,39.13,8.0,6.37,241.7,0.0,0.91,3.06,0.474,488.9,10.0,9.77,0.69,1.17,1,4.247
2024-06-17 21:25:00,1718645100,Shamakhi,40.63097,48.5863,31.22,23.2,5.68,104.5,0.0,0.55,2.52,0.436,404.9,11.2,8.16,7.32,0.3,1,3.039
2024-06-17 21:30:00,1718645400,Shamakhi,40.60072,48.54854,27.03,40.8,6.42,260.8,0.0,0.67,2.05,0.226,448.8,86.4,16.19,6.25,17.99,1,3.356
2024-06-17 21:35:00,1718645700,Lerik,38.80951,48.4059,26.68,75.0,3.3,229.8,0.0,0.22,1.35,0.241,471.9,232.8,13.1,0.96,15.39,0,-2.789
2024-06-17 21:40:00,1718646000,Lerik,38.78783,48.34629,25.04,58.3,3.26,62.5,0.0,0.91,1.63,0.329,457.8,5.0,6.46,0.97,7.36,0,-0.833
2024-06-17 21:45:00,1718646300,Gabala,40.98576,47.82367,32.81,22.8,1.96,81.0,0.0,1.82,2.58,0.322,488.5,99.9,4.83,1.74,6.67,1,2.458
2024-06-17 21:50:00,1718646600,Guba,41.0649,48.93506,25.38,54.0,3.38,173.4,0.0,4.6,1.73,0.74,426.7,44.7,15.14,4.17,2.1,0,-2.842
2024-06-17 21:55:00,1718646900,Shamakhi,40.6323,48.6195,32.43,19.2,5.01,253.0,0.0,2.56,2.64,0.03,382.0,5.0,24.39,13.95,3.79,1,0.902
2024-06-17 22:00:00,1718647200,Shamakhi,40.63506,48.50946,25.97,27.6,7.26,56.6,0.0,0.53,2.28,0.278,417.3,151.2,21.58,9.47,7.39,1,2.28
2024-06-17 22:05:00,1718647500,Guba,41.03615,48.97851,29.34,46.4,5.37,102.8,0.0,2.88,2.0,0.152,350.0,5.0,13.16,7.06,12.39,1,1.387
2024-06-17 22:10:00,1718647800,Guba,40.99231,48.84565,26.25,35.0,4.21,44.6,0.0,2.27,2.14,0.444,493.1,58.1,10.06,28.01,0.9,0,-1.457
2024-06-17 22:15:00,1718648100,Gabala,40.99594,47.80195,27.5,49.5,3.36,32.5,0.0,0.33,1.88,0.366,439.3,57.8,12.65,4.11,6.61,0,-1.179
2024-06-17 22:20:00,1718648400,Guba,40.94574,48.83805,25.08,56.3,1.87,154.8,0.0,1.73,1.68,0.393,506.6,64.4,21.2,2.36,6.37,0,-1.221
2024-06-17 22:25:00,1718648700,Shamakhi,40.66344,48.56694,30.87,47.4,4.51,80.4,0.0,2.36,2.03,0.03,416.9,97.2,15.31,4.34,13.76,0,-1.088
2024-06-17 22:30:00,1718649000,Shamakhi,40.46085,48.55516,35.4,53.4,4.01,104.8,0.0,0.22,2.04,0.374,487.6,82.2,7.75,17.21,6.86,1,1.64
2024-06-17 22:35:00,1718649300,Shamakhi,40.59564,48.55638,28.3,29.9,6.77,226.4,0.0,0.1,2.3,0.119,416.4,7.1,20.94,7.26,0.15,1,2.333
2024-06-17 22:40:00,1718649600,Shamakhi,40.65704,48.47679,34.97,13.6,5.42,243.9,0.0,0.1,2.83,0.03,435.6,73.7,7.49,10.95,6.03,1,4.615
2024-06-17 22:45:00,1718649900,Shamakhi,40.53181,48.6065,25.58,15.0,7.46,12.2,0.0,1.11,2.52,0.528,413.8,5.0,18.19,11.41,6.44,1,3.617
2024-06-17 22:50:00,1718650200,Gabala,40.99999,47.8616,20.33,66.0,7.64,122.9,0.0,0.07,1.34,0.626,423.7,111.0,2.33,0.1,5.17,0,-0.538
2024-06-17 22:55:00,1718650500,Shamakhi,40.56596,48.71222,37.64,56.2,6.67,129.2,0.0,0.97,2.05,0.365,383.9,26.1,15.1,8.81,0.24,1,1.224
2024-06-17 23:00:00,1718650800,Gabala,40.96156,47.87432,23.91,60.1,1.13,315.8,0.0,1.58,1.57,0.389,555.4,84.8,10.09,1.52,0.47,0,-2.042
2024-06-17 23:05:00,1718651100,Shamakhi,40.6473,48.57517,32.42,23.2,4.62,162.2,0.0,0.34,2.56,0.093,448.8,31.9,26.45,1.8,1.7,1,2.556
2024-06-17 23:10:00,1718651400,Lerik,38.8099,48.33996,22.93,80.3,1.26,123.5,0.0,10.52,1.13,0.171,556.5,5.0,7.54,1.34,0.42,0,-10.797
2024-06-17 23:15:00,1718651700,Lerik,38.69828,48.39519,25.38,52.5,5.57,63.5,0.0,4.11,1.76,0.167,438.2,47.3,3.73,5.22,3.56,0,-3.786
2024-06-17 23:20:00,1718652000,Lerik,38.75118,48.42244,24.21,60.1,6.58,303.5,0.0,1.51,1.57,0.314,412.8,29.9,5.86,5.54,16.23,0,-1.695
2024-06-17 23:25:00,1718652300,Lerik,38.84877,48.37483,28.17,67.4,0.13,315.8,0.0,6.05,1.55,0.03,434.6,26.6,12.51,1.18,3.37,0,-5.346
2024-06-17 23:30:00,1718652600,Gabala,41.00245,47.85305,22.28,58.9,2.18,350.8,0.0,1.23,1.54,0.443,451.0,29.4,5.82,4.61,1.56,0,-1.416
2024-06-17 23:35:00,1718652900,Gabala,41.06741,47.94487,30.68,48.1,1.87,319.0,0.0,2.67,2.01,0.414,519.4,79.1,4.37,1.87,13.59,1,0.913
2024-06-17 23:40:00,1718653200,Guba,41.08413,48.88079,25.79,65.6,2.31,277.3,0.0,1.78,1.51,0.303,374.5,28.4,4.32,11.24,20.07,0,-2.574
2024-06-17 23:45:00,1718653500,Shamakhi,40.58289,48.50566,25.87,32.2,2.08,177.9,0.0,0.93,2.18,0.329,557.2,96.6,7.26,20.35,9.99,1,2.748
2024-06-17 23:50:00,1718653800,Lerik,38.92516,48.44367,21.88,52.0,3.7,260.4,0.0,0.91,1.67,0.569,350.0,10.0,11.51,21.77,4.59,0,-0.67
2024-06-17 23:55:00,1718654100,Gabala,40.98122,47.86572,21.58,35.2,0.86,216.4,0.0,0.04,1.99,0.473,350.0,8.6,8.14,1.39,7.29,0,0.701
2024-06-18 00:00:00,1718654400,Shamakhi,40.55187,48.51455,25.31,14.8,5.0,270.3,0.0,0.05,2.51,0.526,469.6,5.0,13.17,1.27,2.0,1,5.252
2024-06-18 00:05:00,1718654700,Shamakhi,40.56832,48.62138,30.25,5.0,3.44,254.2,0.0,1.55,2.86,0.483,406.2,32.9,6.9,2.35,15.38,1,3.992
2024-06-18 00:10:00,1718655000,Gabala,40.86716,47.80011,32.75,55.6,0.42,164.2,0.0,4.29,1.92,0.335,391.4,66.0,16.74,18.68,3.24,0,-2.989
2024-06-18 00:15:00,1718655300,Lerik,38.88035,48.42207,25.25,51.5,0.76,170.3,0.0,5.35,1.78,0.465,372.9,123.7,2.63,3.53,12.47,0,-2.893
2024-06-18 00:20:00,1718655600,Guba,41.07974,48.99536,31.2,56.1,1.14,235.0,0.0,1.55,1.86,0.498,464.4,270.0,20.0,0.4,3.77,0,-1.92
2024-06-18 00:25:00,1718655900,Shamakhi,40.54922,48.59115,32.3,41.0,5.01,311.6,0.0,0.06,2.2,0.39,371.6,100.1,14.91,6.75,2.01,1,2.967
2024-06-18 00:30:00,1718656200,Guba,40.98861,48.95416,32.2,47.4,5.21,163.1,0.0,0.13,2.07,0.03,420.6,120.4,6.29,0.3,15.51,1,1.25
2024-06-18 00:35:00,1718656500,Lerik,38.80478,48.33858,29.79,69.2,3.16,135.2,0.0,0.6,1.56,0.03,404.1,92.4,8.61,3.53,4.36,0,-2.823
2024-06-18 00:40:00,1718656800,Lerik,38.75198,48.32403,20.2,71.1,2.51,306.9,0.0,0.73,1.23,0.512,350.0,89.1,4.74,2.55,4.48,0,-3.001
2024-06-18 00:45:00,1718657100,Guba,40.91224,49.00087,26.28,30.7,5.3,104.4,0.0,0.93,2.22,0.03,467.8,7.4,10.12,13.49,0.15,1,1.439
2024-06-18 00:50:00,1718657400,Lerik,38.78948,48.41539,21.11,78.0,0.12,329.6,0.0,0.67,1.12,0.113,350.0,33.6,9.69,8.48,4.61,0,-2.371
2024-06-18 00:55:00,1718657700,Shamakhi,40.58395,48.63183,31.42,45.0,4.37,194.4,0.0,0.54,2.09,0.037,409.7,24.8,9.14,2.36,1.02,0,0.604
2024-06-18 01:00:00,1718658000,Guba,40.98058,48.9576,32.63,31.9,3.37,130.5,0.0,0.13,2.39,0.03,538.4,45.6,2.8,0.37,21.65,1,1.162
2024-06-18 01:05:00,1718658300,Lerik,38.81114,48.37361,21.43,45.3,0.91,144.3,0.0,1.59,1.79,0.373,403.3,47.1,15.11,2.62,21.59,0,-0.603
2024-06-18 01:10:00,1718658600,Guba,41.07148,48.94126,21.26,26.4,2.37,196.2,0.0,1.47,2.16,0.365,491.4,106.4,24.25,0.83,2.37,0,0.353
2024-06-18 01:15:00,1718658900,Shamakhi,40.58485,48.63368,27.52,41.4,2.79,115.8,0.0,1.93,2.05,0.191,350.0,7.6,3.0,0.47,0.92,0,0.158
2024-06-18 01:20:00,1718659200,Lerik,38.80852,48.33526,22.42,52.3,1.71,279.1,0.0,0.21,1.68,0.558,418.4,93.6,8.81,1.7,0.92,0,-1.417
2024-06-18 01:25:00,1718659500,Shamakhi,40.63634,48.67565,46.98,5.0,6.14,353.3,0.0,3.84,3.36,0.03,368.9,139.2,6.77,2.29,0.1,1,4.91
2024-06-18 01:30:00,1718659800,Lerik,38.82771,48.46534,29.89,46.7,1.15,295.6,0.0,1.76,2.01,0.196,350.0,12.5,3.0,2.15,1.31,0,-1.685
2024-06-18 01:35:00,1718660100,Gabala,40.94928,47.78581,16.51,34.3,1.08,43.9,0.0,1.12,1.86,0.168,470.0,116.6,1.85,15.05,10.69,1,2.118
2024-06-18 01:40:00,1718660400,Lerik,38.80482,48.41001,23.86,56.6,2.22,118.5,0.0,9.6,1.63,0.65,407.7,18.5,11.14,5.15,7.91,0,-4.541
2024-06-18 01:45:00,1718660700,Guba,41.02738,48.88845,23.48,21.9,3.14,185.2,0.0,1.45,2.32,0.311,426.2,12.4,16.58,2.29,4.16,1,1.351
2024-06-18 01:50:00,1718661000,Lerik,38.74358,48.47092,27.95,56.7,0.63,317.9,0.0,0.91,1.75,0.378,350.0,15.7,6.36,6.13,6.02,0,-1.024
2024-06-18 01:55:00,1718661300,Shamakhi,40.66318,48.52947,27.28,54.5,8.13,166.9,0.0,0.04,1.78,0.272,377.0,8.6,15.28,1.99,4.65,0,0.316
2024-06-18 02:00:00,1718661600,Shamakhi,40.67158,48.78012,27.85,34.8,7.1,115.7,0.0,3.13,2.19,0.161,458.8,95.3,24.76,5.56,6.18,0,-1.008
2024-06-18 02:05:00,1718661900,Lerik,38.76386,48.39128,21.71,63.8,2.29,279.2,0.0,4.32,1.42,0.431,350.0,74.9,23.42,6.87,9.72,0,-3.438
2024-06-18 02:10:00,1718662200,Guba,41.00968,48.93692,23.23,68.5,2.99,266.1,0.0,2.03,1.38,0.45,350.0,7.4,6.79,4.83,5.62,0,-1.955
2024-06-18 02:15:00,1718662500,Gabala,41.01211,47.91937,30.61,38.6,2.11,50.7,0.0,1.24,2.2,0.662,518.9,5.0,20.74,6.56,2.18,0,-0.729
2024-06-18 02:20:00,1718662800,Guba,40.97272,48.8902,24.66,43.1,2.34,59.1,0.0,3.05,1.93,0.03,350.0,93.9,0.6,5.81,9.5,0,-2.123
2024-06-18 02:25:00,1718663100,Gabala,41.00408,47.84425,32.01,45.2,1.57,182.8,0.0,0.67,2.11,0.059,425.7,131.9,8.64,7.35,4.33,1,1.206
2024-06-18 02:30:00,1718663400,Shamakhi,40.60816,48.57486,28.76,18.7,4.79,308.9,0.0,0.37,2.54,0.166,507.7,9.9,7.25,4.19,7.69,1,1.944
2024-06-18 02:35:00,1718663700,Guba,40.9266,48.85573,29.46,34.6,0.95,100.6,0.0,5.19,2.24,0.593,406.0,50.3,5.06,13.63,3.32,0,-0.895
2024-06-18 02:40:00,1718664000,Gabala,41.00296,47.86359,23.37,9.4,5.81,228.2,0.0,0.15,2.56,0.148,357.9,49.4,16.75,3.32,1.7,1,2.185
2024-06-18 02:45:00,1718664300,Lerik,38.74499,48.39324,26.46,89.3,2.8,154.2,0.0,7.14,1.06,0.556,360.4,50.9,18.56,1.43,10.33,0,-7.147
2024-06-18 02:50:00,1718664600,Shamakhi,40.64696,48.57453,30.0,44.5,3.27,8.5,0.0,0.39,2.06,0.03,485.4,5.0,14.33,1.12,4.99,0,-0.134
2024-06-18 02:55:00,1718664900,Lerik,38.76644,48.37745,27.57,40.8,4.88,169.3,0.0,8.6,2.06,0.367,448.2,5.0,3.61,2.21,0.3,0,-6.188
2024-06-18 03:00:00,1718665200,Shamakhi,40.59194,48.62881,22.24,47.4,6.26,228.8,0.0,0.73,1.77,0.314,394.2,35.1,26.99,1.65,0.92,1,1.313
2024-06-18 03:05:00,1718665500,Guba,41.06861,48.86012,22.87,32.9,5.55,311.8,0.0,0.95,2.08,0.061,489.1,5.0,23.0,2.08,23.81,0,-0.369
2024-06-18 03:10:00,1718665800,Guba,41.02482,48.88765,30.67,46.0,3.31,103.6,0.0,0.09,2.05,0.378,401.8,78.1,11.21,10.55,0.48,0,0.725
2024-06-18 03:15:00,1718666100,Shamakhi,40.54603,48.64493,31.19,32.9,6.05,212.6,0.0,2.62,2.33,0.215,402.9,5.0,12.67,1.33,19.49,0,0.324
2024-06-18 03:20:00,1718666400,Shamakhi,40.54925,48.61236,25.19,25.3,1.65,333.5,0.0,3.02,2.3,0.435,413.2,8.9,18.44,8.13,11.45,0,-0.475
2024-06-18 03:25:00,1718666700,Shamakhi,40.57003,48.54752,29.17,19.8,5.63,216.7,0.0,1.87,2.53,0.44,442.8,81.8,5.26,6.51,14.69,1,1.628
2024-06-18 03:30:00,1718667000,Guba,41.01973,48.89881,27.53,63.1,3.3,326.6,0.0,2.6,1.61,0.239,350.0,129.2,18.77,11.73,41.99,0,0.245
2024-06-18 03:35:00,1718667300,Gabala,40.99791,47.87185,24.76,41.3,4.91,213.4,0.0,0.77,1.97,0.312,532.1,13.5,10.77,0.9,8.83,1,1.283
2024-06-18 03:40:00,1718667600,Lerik,38.75784,48.44946,28.64,80.2,1.24,219.7,0.0,3.35,1.3,0.593,432.8,122.4,2.64,2.33,1.68,0,-5.056
2024-06-18 03:45:00,1718667900,Lerik,38.74164,48.36223,28.34,39.4,0.89,258.5,0.0,0.04,2.11,0.145,441.9,8.5,0.5,11.1,6.87,0,0.603
2024-06-18 03:50:00,1718668200,Guba,41.01408,48.87207,28.67,37.9,6.36,270.0,0.0,2.53,2.15,0.205,401.8,91.1,13.13,2.24,4.72,1,0.941
2024-06-18 03:55:00,1718668500,Lerik,38.79091,48.36524,28.12,54.3,4.23,182.9,0.0,7.49,1.81,0.384,525.1,10.1,0.96,3.0,17.7,0,-3.754
2024-06-18 04:00:00,1718668800,Shamakhi,40.70786,48.56772,29.94,48.5,6.56,233.3,0.0,0.41,1.98,0.39,466.5,5.7,13.02,3.65,9.03,0,-1.153
2024-06-18 04:05:00,1718669100,Gabala,40.98183,47.87025,33.95,28.2,3.89,250.7,0.0,0.16,2.51,0.03,458.0,55.7,18.6,2.8,5.28,1,1.218
2024-06-18 04:10:00,1718669400,Lerik,38.89071,48.42972,28.3,63.6,3.37,56.7,0.0,3.67,1.63,0.179,358.3,37.4,13.51,1.73,8.06,0,-4.343
2024-06-18 04:15:00,1718669700,Gabala,40.92148,47.90255,27.48,45.1,2.51,109.4,0.0,5.71,1.97,0.196,455.6,42.6,0.5,0.38,21.86,0,-3.726
2024-06-18 04:20:00,1718670000,Shamakhi,40.52134,48.59544,25.49,53.4,3.27,321.9,0.0,3.32,1.75,0.553,350.0,73.6,16.09,4.39,5.9,0,-1.893
2024-06-18 04:25:00,1718670300,Lerik,38.744,48.32973,14.53,62.5,2.65,86.3,0.0,7.96,1.24,0.325,460.8,40.0,1.17,10.6,9.48,0,-5.539
2024-06-18 04:30:00,1718670600,Guba,41.05946,48.93347,29.96,18.1,0.55,229.5,0.0,2.14,2.59,0.03,422.6,106.4,0.5,0.1,1.95,0,-0.0
2024-06-18 04:35:00,1718670900,Gabala,41.06781,47.85796,21.56,24.8,5.66,19.3,0.0,1.06,2.2,0.523,415.9,43.1,1.57,6.52,0.94,1,0.792
2024-06-18 04:40:00,1718671200,Shamakhi,40.56089,48.603,28.31,17.6,4.81,296.3,0.0,0.86,2.55,0.472,350.0,5.0,16.2,4.53,15.48,1,2.788
2024-06-18 04:45:00,1718671500,Gabala,40.95697,47.78583,29.91,33.2,2.68,213.0,0.0,5.26,2.28,0.102,383.5,5.0,17.32,11.19,5.19,0,-0.811
2024-06-18 04:50:00,1718671800,Lerik,38.74155,48.39021,18.8,74.9,0.13,181.7,0.0,3.31,1.12,0.431,391.1,50.4,17.53,0.2,11.53,0,-4.283
2024-06-18 04:55:00,1718672100,Lerik,38.70942,48.34032,33.74,51.0,4.62,266.9,0.0,2.86,2.04,0.261,500.8,34.5,15.9,5.14,3.1,0,-2.14
2024-06-18 05:00:00,1718672400,Guba,41.03592,48.9241,26.95,45.5,5.42,274.5,0.0,2.12,1.95,0.434,455.1,14.0,0.94,5.78,9.81,0,-1.22
2024-06-18 05:05:00,1718672700,Shamakhi,40.61115,48.57851,37.91,28.6,5.5,88.7,0.0,2.74,2.61,0.662,350.0,6.7,14.06,7.13,2.94,1,2.72
2024-06-18 05:10:00,1718673000,Shamakhi,40.60052,48.57402,36.17,40.1,6.1,351.3,0.0,0.08,2.33,0.327,481.7,34.8,17.28,5.92,0.93,1,2.242
2024-06-18 05:15:00,1718673300,Guba,40.93,48.82314,15.85,34.2,4.22,328.2,0.0,0.36,1.84,0.03,421.7,27.2,5.19,17.76,1.27,1,0.821
2024-06-18 05:20:00,1718673600,Guba,41.082,48.95135,28.98,42.4,5.67,76.4,0.0,0.5,2.07,0.119,412.0,14.6,10.92,3.3,5.97,0,0.577
2024-06-18 05:25:00,1718673900,Shamakhi,40.57483,48.58707,31.94,29.3,4.3,118.1,0.0,0.36,2.42,0.223,376.2,32.1,15.05,6.64,6.16,1,3.9
2024-06-18 05:30:00,1718674200,Gabala,41.00668,47.85435,27.75,38.9,3.04,135.0,0.0,1.56,2.1,0.283,421.5,174.6,27.83,2.8,2.86,0,0.513
2024-06-18 05:35:00,1718674500,Gabala,40.90727,47.81323,27.9,31.5,4.1,282.1,0.0,0.76,2.26,0.14,404.7,62.6,16.18,10.79,4.92,1,2.748
2024-06-18 05:40:00,1718674800,Guba,40.99047,48.81747,30.22,25.0,1.19,120.2,0.0,0.9,2.46,0.282,493.0,5.0,0.96,1.24,0.1,1,2.523
2024-06-18 05:45:00,1718675100,Gabala,40.99457,47.82342,34.58,54.0,0.43,240.9,0.0,1.44,2.01,0.04,375.8,93.1,2.17,14.23,3.88,0,0.144
2024-06-18 05:50:00,1718675400,Shamakhi,40.61635,48.58142,27.23,30.3,8.68,236.8,0.0,1.14,2.26,0.189,414.8,13.8,5.19,1.0,4.13,1,2.956
2024-06-18 05:55:00,1718675700,Lerik,38.80773,48.41464,24.31,71.9,0.27,203.7,0.0,1.8,1.34,0.252,374.2,29.4,7.92,1.08,0.19,0,-4.587
2024-06-18 06:00:00,1718676000,Lerik,38.82473,48.38225,29.61,62.2,5.06,223.4,0.0,2.47,1.69,0.431,370.8,170.7,11.94,13.03,10.89,0,-2.802
2024-06-18 06:05:00,1718676300,Gabala,40.92347,47.81408,27.17,47.7,2.29,81.8,21.8,0.71,1.91,0.03,350.0,12.7,0.5,4.21,7.16,0,-1.231
2024-06-18 06:10:00,1718676600,Guba,41.00987,48.82483,26.81,62.0,1.8,54.9,43.6,1.88,1.62,0.068,353.7,130.6,22.56,9.74,5.94,0,-0.879
2024-06-18 06:15:00,1718676900,Guba,41.00569,48.90242,26.87,84.0,6.39,121.0,65.4,0.9,1.18,0.238,469.8,20.2,0.5,11.93,2.22,0,-3.457
2024-06-18 06:20:00,1718677200,Guba,41.01158,48.86017,34.46,64.6,5.22,175.8,87.2,6.26,1.79,0.125,385.6,58.0,16.23,16.4,2.04,0,-3.692
2024-06-18 06:25:00,1718677500,Guba,41.00362,48.96604,28.99,58.3,5.44,192.0,108.9,4.78,1.75,0.328,459.9,8.8,7.79,3.51,11.25,0,-4.299
2024-06-18 06:30:00,1718677800,Guba,40.93634,48.90751,34.28,49.4,1.63,62.5,130.5,2.89,2.09,0.604,512.7,96.6,0.5,7.89,0.91,0,-1.187
2024-06-18 06:35:00,1718678100,Gabala,40.91411,47.87811,34.97,58.9,3.89,252.2,152.1,3.69,1.92,0.05,496.3,5.0,0.75,11.3,11.01,0,-2.514
2024-06-18 06:40:00,1718678400,Lerik,38.68929,48.38756,23.09,43.8,4.08,35.0,173.6,10.76,1.87,0.03,385.3,81.9,6.65,5.74,0.1,0,-6.523
2024-06-18 06:45:00,1718678700,Lerik,38.84088,48.41006,25.2,63.8,2.8,355.3,195.1,0.62,1.53,0.284,350.0,5.0,7.97,0.46,7.66,0,-0.185
